"10.90.113.50,55775,""192.0.78.9"",443,16,2518,0,0,0,7,822,9,1696,0,75.416171,87,179";;;;;;;;;;;;
"192.0.76.3,443,""10.90.113.50"",55761,9,552,1,0,0,3,225,6,327,5.417393,145.871684,12,17";;;;;;;;;;;;
"10.90.113.50,55678,""20.82.217.86"",443,3,162,2,0,0,2,108,1,54,5.888492,0.04405899999999985,19610,9805";;;;;;;;;;;;
"10.90.113.50,55763,""82.145.216.16"",443,11,635,3,0,0,8,437,3,198,6.230599,210.35182999999998,16,7";;;;;;;;;;;;
"10.90.113.50,55764,""95.101.123.19"",443,20,1208,4,0,0,10,548,10,660,6.276993,317.576206,13,16";;;;;;;;;;;;
"10.90.113.50,55717,""82.145.216.16"",443,9,525,5,0,0,6,327,3,198,6.3544599999999996,144.934368,18,10";;;;;;;;;;;;
"10.90.113.50,55784,""192.0.77.32"",443,8,508,6,0,0,3,163,5,345,7.288954,30.027804,43,91";;;;;;;;;;;;
"10.90.113.50,55785,""157.240.203.2"",443,11,636,7,0,0,7,381,4,255,7.351984,143.935786,21,14";;;;;;;;;;;;
"10.90.113.50,55780,""18.65.64.34"",443,15,914,8,0,0,7,383,8,531,7.383443,194.953585,15,21";;;;;;;;;;;;
"10.90.113.50,55783,""35.201.112.186"",443,52,3511,9,0,0,25,1423,27,2088,7.38368,573.701569,19,29";;;;;;;;;;;;
"10.90.113.50,55781,""23.33.6.248"",443,10,590,10,0,0,4,218,6,372,7.538974,75.190754,23,39";;;;;;;;;;;;
"10.90.113.50,55786,""108.139.229.13"",443,17,1022,11,0,0,8,437,9,585,7.585791,195.064429,17,23";;;;;;;;;;;;
"10.90.113.50,55787,""142.250.180.168"",443,11,646,12,0,0,6,328,5,318,7.616947,143.690882,18,17";;;;;;;;;;;;
"10.90.113.50,55788,""35.186.194.58"",443,11,646,13,0,0,6,328,5,318,7.647925,143.66103500000003,18,17";;;;;;;;;;;;
"10.90.113.50,55789,""108.139.229.68"",443,15,914,14,0,0,7,383,8,531,7.726485,194.985138,15,21";;;;;;;;;;;;
"10.90.113.50,55790,""204.79.197.200"",443,5,296,15,0,0,2,110,3,186,7.882055,79.63115300000001,11,18";;;;;;;;;;;;
"10.90.113.50,55792,""142.250.184.46"",443,11,646,16,0,0,6,328,5,318,7.92819,143.381086,18,17";;;;;;;;;;;;
"10.90.113.50,55791,""108.139.229.123"",443,15,914,17,0,0,7,383,8,531,7.974282,195.081182,15,21";;;;;;;;;;;;
"10.90.113.50,55794,""92.123.113.154"",443,16,973,18,0,0,8,438,8,535,7.974523,264.32842700000003,13,16";;;;;;;;;;;;
"10.90.113.50,55793,""142.250.184.66"",443,11,646,19,0,0,6,328,5,318,7.989594,143.32154599999998,18,17";;;;;;;;;;;;
"10.90.113.50,55798,""20.54.36.229"",443,96,12116,20,0,0,64,4826,32,7290,8.535585,1395.376307,27,41";;;;;;;;;;;;
"10.90.113.50,55803,""192.0.72.19"",443,8,508,21,0,0,3,163,5,345,9.793754,14.964157,87,184";;;;;;;;;;;;
"10.90.113.50,55714,""142.250.180.174"",443,12,773,22,0,0,6,328,6,445,11.13166,150.032274,17,23";;;;;;;;;;;;
"35.82.157.189,443,""10.90.113.50"",55812,6,401,23,0,0,4,293,2,108,12.536444,0.30241000000000007,7751,2857";;;;;;;;;;;;
"10.90.113.50,55796,""104.85.8.193"",443,11,644,24,0,0,5,272,6,372,12.972578,75.213924,28,39";;;;;;;;;;;;
"10.90.113.50,55808,""18.65.64.9"",443,15,914,25,0,0,7,383,8,531,13.453402,195.026526,15,21";;;;;;;;;;;;
"10.90.113.50,55730,""185.26.182.118"",443,8,496,26,0,0,3,163,5,333,13.515928,20.039083999999995,65,132";;;;;;;;;;;;
"18.214.111.36,443,""10.90.113.50"",55683,121,6534,27,0,0,60,3240,61,3294,13.638503,916.090388,28,28";;;;;;;;;;;;
"10.90.113.50,55811,""18.65.64.72"",443,15,914,28,0,0,7,383,8,531,13.793308,195.00645500000002,15,21";;;;;;;;;;;;
"10.90.113.50,55767,""192.0.77.32"",443,9,562,29,0,0,4,217,5,345,14.135589,30.006353,57,91";;;;;;;;;;;;
"10.90.113.50,55760,""192.0.77.32"",443,8,508,30,0,0,3,163,5,345,14.688629,30.026245000000003,43,91";;;;;;;;;;;;
"10.90.113.50,55779,""192.0.77.32"",443,8,508,31,0,0,3,163,5,345,14.860117,29.917567999999996,43,92";;;;;;;;;;;;
"10.90.113.50,55815,""192.0.76.3"",443,8,508,32,0,0,4,217,4,291,14.860235,14.90522,116,156";;;;;;;;;;;;
"10.90.113.50,55712,""108.177.119.188"",5228,33,1977,33,0,0,17,933,16,1044,14.891571,643.514698,11,12";;;;;;;;;;;;
"10.90.113.50,55813,""35.82.157.189"",443,14,760,34,0,0,12,652,2,108,15.097718,165.46299800000003,31,5";;;;;;;;;;;;
"10.90.113.50,55765,""192.0.76.3"",443,8,508,35,0,0,3,163,5,345,15.234405,15.063581000000001,86,183";;;;;;;;;;;;
"10.90.113.50,55814,""192.0.78.23"",443,9,562,36,0,0,3,163,6,399,15.341856,30.089243000000003,43,106";;;;;;;;;;;;
"192.0.78.23,443,""10.90.113.50"",55782,159,11342,37,0,0,106,6996,53,4346,16.394841,1403.942492,39,24";;;;;;;;;;;;
"10.90.113.50,55769,""192.0.78.23"",443,16,1690,38,0,0,7,881,9,809,17.839335,75.383082,93,85";;;;;;;;;;;;
"10.90.113.50,55797,""142.250.180.163"",443,11,598,39,0,0,11,598,0,0,18.304886,151.930105,31,0";;;;;;;;;;;;
"10.90.113.50,55758,""192.0.78.13"",443,22,4460,40,0,0,10,3431,12,1029,18.616599,87.302482,314,94";;;;;;;;;;;;
"10.90.113.50,55729,""142.251.209.14"",443,9,525,41,0,0,5,273,4,252,18.740522,132.56891,16,15";;;;;;;;;;;;
"10.90.113.50,55806,""70.42.32.159"",443,11,598,42,0,0,11,598,0,0,19.058604,151.176728,31,0";;;;;;;;;;;;
"10.90.113.50,55734,""185.26.182.106"",443,8,496,43,0,0,3,163,5,333,19.168571,20.026947999999997,65,133";;;;;;;;;;;;
"10.90.113.50,55699,""104.18.2.125"",443,1,54,44,0,0,1,54,0,0,19.210724,0,"""",""""";;;;;;;;;;;;
"10.90.113.50,55731,""142.250.184.78"",443,9,525,45,0,0,5,273,4,252,19.355424,131.948996,16,15";;;;;;;;;;;;
"10.90.113.50,55733,""142.250.184.78"",443,9,525,46,0,0,5,273,4,252,19.464480000000002,131.839778,16,15";;;;;;;;;;;;
"10.90.113.50,55732,""142.250.180.174"",443,9,525,47,0,0,5,273,4,252,19.480485,131.82751000000002,16,15";;;;;;;;;;;;
"10.90.113.50,55735,""142.250.180.174"",443,9,525,48,0,0,5,273,4,252,19.715033,131.594164,16,15";;;;;;;;;;;;
"10.90.113.50,55804,""70.42.32.159"",443,5,273,49,0,0,5,273,0,0,19.807274,131.482005,16,0";;;;;;;;;;;;
"10.90.113.50,55795,""70.42.32.159"",443,5,273,50,0,0,5,273,0,0,19.962142,131.327305,16,0";;;;;;;;;;;;
"10.90.113.50,55736,""142.250.184.110"",443,9,525,51,0,0,5,273,4,252,20.21161,131.09774,16,15";;;;;;;;;;;;
"10.90.113.50,55737,""142.250.180.161"",443,9,525,52,0,0,5,273,4,252,20.630263,130.68077399999999,16,15";;;;;;;;;;;;
"10.90.113.50,55739,""142.250.180.170"",443,9,525,53,0,0,5,273,4,252,21.020171,130.28887699999999,16,15";;;;;;;;;;;;
"10.90.113.50,55740,""142.250.180.170"",443,9,525,54,0,0,5,273,4,252,21.221136,130.082649,16,15";;;;;;;;;;;;
"10.90.113.50,55742,""142.251.209.35"",443,9,525,55,0,0,5,273,4,252,22.31528,128.99267,16,15";;;;;;;;;;;;
"13.107.4.50,80,""10.90.113.50"",55774,1,54,56,0,0,1,54,0,0,22.665194,0,"""",""""";;;;;;;;;;;;
"10.90.113.50,55708,""82.145.216.20"",443,10,580,57,0,0,7,382,3,198,23.076265,193.505868,15,8";;;;;;;;;;;;
"10.90.113.50,55819,""142.251.209.35"",443,14,894,58,0,0,7,383,7,511,23.724971,194.987947,15,20";;;;;;;;;;;;
"10.90.113.50,55743,""142.250.180.165"",443,12,773,59,0,0,6,328,6,445,24.034796,149.980283,17,23";;;;;;;;;;;;
"10.90.113.50,55745,""142.250.184.74"",443,9,525,60,0,0,5,273,4,252,24.221678,127.08268100000001,17,15";;;;;;;;;;;;
"10.90.113.50,55744,""142.250.180.138"",443,9,525,61,0,0,5,273,4,252,24.237752,127.071371,17,15";;;;;;;;;;;;
"10.90.113.50,55747,""142.250.184.109"",443,9,525,62,0,0,5,273,4,252,24.408756,126.900064,17,15";;;;;;;;;;;;
"10.90.113.50,55748,""142.250.180.138"",443,9,525,63,0,0,5,273,4,252,24.441197,126.866844,17,15";;;;;;;;;;;;
"10.90.113.50,55749,""142.250.184.74"",443,9,525,64,0,0,5,273,4,252,24.471979,126.83610999999999,17,15";;;;;;;;;;;;
"10.90.113.50,55750,""142.251.209.46"",443,9,525,65,0,0,5,273,4,252,24.53368,126.77419699999999,17,15";;;;;;;;;;;;
"10.90.113.50,55698,""20.54.232.160"",443,3,162,66,0,0,2,108,1,54,25.405713,0.04719000000000051,18308,9154";;;;;;;;;;;;
